District,Latitude,Longitude,Year,Yearly_cases,DENV1 ,DENV2,DENV3,DENV4,X11,X12,X13,X14,X15,X16,X17,X18,X19,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,,,,,,,,
Barguna,23.7073,90.4155,2024,2434,1265.68,0,1801.16,632.84,25.11,8.15,36.73,81,2884.57,0.02,485.51,927889,18.2,73.69,1.2,4.38,100,81.654232,608.9735507,0.91 ,6.6,52,1345.650521,46.39826613,974.8393954,,,,,,,,
Barishal,22.7004,90.375,2024,2598,1350.96,0,1922.52,675.48,25.31,10.19,35.37,82.44,4250.39,0.07,485.51,2414729,18.2,73.69,1.2,4.38,100,212.496152,1584.786643,0.91 ,6.6,52,2219.580861,76.53153765,1607.947109,,,,,,,,
Bhola,22.1785,90.7101,2024,802,417.04,0,593.48,208.52,25.93,13.52,33.55,80.88,7166.6,0.06,485.51,1846351,18.2,73.69,1.2,4.38,100,162.478888,1211.760161,0.91 ,6.6,52,1948.543739,67.18613012,1411.597715,,,,,,,,
Bogura,24.851,89.3697,2024,441,229.32,0,326.34,114.66,24.76,7.26,37.83,79.06,2916.21,0.01,485.51,3539293,18.2,73.69,1.2,4,100,311.457784,2322.837996,0.91 ,6.6,52,2912.594162,100.4267579,2109.991776,,,,,,,,
Brahmanbaria,23.9608,91.1115,2024,509,264.68,0,376.66,132.34,24.96,8.9,38.19,80,2726.37,0.05,485.51,2953208,18.2,73.69,1.2,4.64,100,259.882304,1938.19041,0.91 ,6.6,52,1922.681908,66.29440963,1392.862441,,,,,,,,
Chandpur,23.2513,90.8518,2024,1488,773.76,0,1101.12,386.88,25.11,8.15,36.73,81,2884.57,0.02,485.51,2513838,18.2,73.69,1.2,4.64,100,221.217744,1649.831879,0.91 ,6.6,52,1469.437035,50.66644687,1064.514961,,,,,,,,
Chapai Nawabganj,24.68,88.25,2024,236,122.72,0,174.64,61.36,25.11,6.14,41.22,73.69,1629.49,0.02,485.51,1714249,18.2,73.69,1.2,4,100,150.853912,1125.061619,0.91 ,6.6,52,1685.473879,58.11543518,1221.020103,,,,,,,,
Chattogram,22.515,91.7539,2024,4317,2244.84,0,3194.58,1122.42,25.3,9.76,34.69,80.94,4208.2,0.09,485.51,7913366,18.2,73.69,1.2,4.64,100,696.376208,5193.542106,0.91 ,6.6,52,4450.859261,153.4664085,3224.368351,,,,,,,,
Chuadanga,23.6161,88.8263,2024,198,102.96,0,146.52,51.48,25.11,6.25,40.61,77.31,1998.63,0.02,485.51,1174836,18.2,73.69,1.2,4.04,100,103.385568,771.0448668,0.91 ,6.6,52,1165.101675,40.17291024,844.0430817,,,,,,,,
Cox's Bazar,21.5641,92.0208,2024,5156,2681.12,0,3815.44,1340.56,26.09,15.95,31.7,80.38,7467.19,0.09,485.51,5602624,18.2,73.69,1.2,4.64,100,493.030912,3677.002131,0.91 ,6.6,52,2172.97806,74.92466491,1574.186303,,,,,,,,
Cumilla,23.4576,91.1809,2024,1434,745.68,0,1061.16,372.84,24.63,7.75,36.76,82.62,2916.21,0.01,485.51,2381814,18.2,73.69,1.2,4.64,100,209.599632,1563.184528,0.91 ,6.6,52,3088.030481,106.475833,2237.084385,,,,,,,,
Dhaka,23.8105,90.3372,2024,42045,21863.4,0,31113.3,10931.7,25.08,7.73,37.94,79.88,2821.29,0.02,485.51,12517360,18.2,73.69,1.2,4.04,100,1101.52768,8215.143368,0.91 ,6.6,52,1476.081489,50.89554882,1069.328451,,,,,,,,
Dinajpur,25.6279,88.6332,2024,349,181.48,0,258.26,90.74,24.35,5.89,38.18,78.19,2784.38,0.11,485.51,3109626,18.2,73.69,1.2,4.1,100,273.647088,2040.847544,0.91 ,6.6,52,3460.164551,119.307081,2506.672176,,,,,,,,
Faridpur,23.5424,89.6309,2024,1639,852.28,0,1212.86,426.14,25.01,7.09,39.51,79.31,2547.07,0.01,485.51,1988695,18.2,73.69,1.2,4.04,100,175.00516,1305.180529,0.91 ,6.6,52,2043.68922,70.46676302,1480.524648,,,,,,,,
Feni,22.9409,91.4067,2024,316,164.32,0,233.84,82.16,24.7,7.86,34.49,83.88,3675.59,0.03,485.51,1496139,18.2,73.69,1.2,4.64,100,131.660232,981.9160257,0.91 ,6.6,52,906.8976904,31.26999154,656.9904909,,,,,,,,
Gaibandha,25.3297,89.543,2024,158,82.16,0,116.92,41.08,24.68,7.38,37.69,78.44,3195.7,0.02,485.51,2471680,18.2,73.69,1.2,4.1,100,217.50784,1622.163584,0.91 ,6.6,52,2166.583587,74.70418236,1569.553909,,,,,,,,
Gazipur,24.0958,90.4125,2024,1862,968.24,0,1377.88,484.12,25.08,7.73,37.94,79.88,2821.29,0.02,485.51,3548115,18.2,73.69,1.2,4.04,100,312.23412,2328.627875,0.91 ,6.6,52,1817.13929,62.65528165,1316.403434,,,,,,,,
Gopalganj,23.0488,89.8879,2024,340,176.8,0,251.6,88.4,25.05,7.23,39.51,81.06,3058.59,0.02,485.51,1218319,18.2,73.69,1.2,4.04,100,107.212072,799.5827597,0.91 ,6.6,52,1475.924938,50.89015092,1069.215039,,,,,,,,
Habiganj,24.4771,91.4507,2024,166,86.32,0,122.84,43.16,25.01,8.48,38.47,79.62,4129.1,0.02,485.51,2171065,18.2,73.69,1.2,5.25,100,191.05372,1424.86996,0.91 ,6.6,52,2582.433721,89.04276796,1870.811246,,,,,,,,
Jamalpur,25.0831,89.7853,2024,778,404.56,0,575.72,202.28,24.76,8.13,37.97,79.5,3411.91,0.04,485.51,2384811,18.2,73.69,1.2,4.39,100,209.863368,1565.151459,0.91 ,6.6,52,2065.6763,71.22488136,1496.452908,,,,,,,,
Jashore,23.1634,89.2182,2024,1338,695.76,0,990.12,347.88,25.07,6.72,40.96,79.75,2599.8,0.01,485.51,2876380,18.2,73.69,1.2,4.04,100,253.12144,1887.768194,0.91 ,6.6,52,2584.932745,89.12893474,1872.621632,,,,,,,,
Jhalokathi,22.5721,90.187,2024,268,139.36,0,198.32,69.68,25.15,7.63,38.3,81.44,3401.37,0.06,485.51,709914,18.2,73.69,1.2,4.38,100,62.472432,465.9165582,0.91 ,6.6,52,738.7519126,25.47229561,535.179422,,,,,,,,
Jhenaidah,23.545,89.1726,2024,669,347.88,0,495.06,173.94,25.01,7.09,39.51,79.31,2547.07,0.01,485.51,1842573,18.2,73.69,1.2,4.04,100,162.146424,1209.28066,0.91 ,6.6,52,1956.105656,67.44686635,1417.07585,,,,,,,,
Joypurhat,25.0947,89.0945,2024,48,24.96,0,35.52,12.48,24.76,7.26,37.83,79.06,2916.21,0.01,485.51,950440,18.2,73.69,1.2,4,100,83.63872,623.773772,0.91 ,6.6,52,960.2497231,33.10957899,695.6406921,,,,,,,,
Khagrachhari,23.1322,91.949,2024,326,169.52,0,241.24,84.76,24.45,7.61,37.62,82.62,3675.59,0.04,485.51,638967,18.2,73.69,1.2,4.64,100,56.229096,419.3540421,0.91 ,6.6,52,2855.544398,98.45967203,2068.6628,,,,,,,,
Khulna,22.6738,89.3967,2024,4403,2289.56,0,3258.22,1144.78,25.31,7.52,40.1,79.69,2700,0.06,485.51,2407679,18.2,73.69,1.2,4.04,100,211.875752,1580.159728,0.91 ,6.6,52,3625.143171,124.9955728,2626.188838,,,,,,,,
Kishorganj,24.426,90.9821,2024,955,496.6,0,706.7,248.3,25.01,8.48,38.47,79.62,4129.1,0.02,485.51,3028706,18.2,73.69,1.2,4.04,100,266.526128,1987.739748,0.91 ,6.6,52,2564.920364,88.43890432,1858.123917,,,,,,,,
Kurigram,25.8072,89.6295,2024,217,112.84,0,160.58,56.42,24.47,6.7,37.44,78.06,3564.84,0.04,485.51,2150974,18.2,73.69,1.2,4.1,100,189.285712,1411.684236,0.91 ,6.6,52,2275.723926,78.46736038,1648.619238,,,,,,,,
Kushtia,23.8907,89.1099,2024,1097,570.44,0,811.78,285.22,25.02,7.43,38.72,78.81,2483.79,0.03,485.51,2023657,18.2,73.69,1.2,4.04,100,178.081816,1328.126089,0.91 ,6.6,52,1614.728397,55.67611854,1169.769439,,,,,,,,
Lakshmipur,22.9447,90.8282,2024,542,281.84,0,401.08,140.92,25.12,9,35.8,82.19,3406.64,0.05,485.51,1797761,18.2,73.69,1.2,4.64,100,158.202968,1179.870544,0.91 ,6.6,52,1243.732495,42.88411473,901.0061789,,,,,,,,
Lalmonirhat,25.9923,89.2847,2024,68,35.36,0,50.32,17.68,24.47,6.7,37.44,78.06,3564.84,0.04,485.51,1305248,18.2,73.69,1.2,4.1,100,114.861824,856.6342624,0.91 ,6.6,52,1274.913778,43.95925082,923.5950622,,,,,,,,
Madaripur,23.2393,90.187,2024,1196,621.92,0,885.04,310.96,25.05,7.23,39.51,81.06,3058.59,0.02,485.51,1212199,18.2,73.69,1.2,4.04,100,106.673512,795.5662037,0.91 ,6.6,52,1135.273595,39.14443281,822.4345088,,,,,,,,
Magura,23.429,89.4364,2024,303,157.56,0,224.22,78.78,25.01,7.09,39.51,79.31,2547.07,0.01,485.51,954804,18.2,73.69,1.2,4.04,100,84.022752,626.6378652,0.91 ,6.6,52,1048.764435,36.1615818,759.764049,,,,,,,,
Manikganj,23.8617,90.0003,2024,2403,1249.56,0,1778.22,624.78,25.04,7.99,38.25,79.81,2789.65,0.02,485.51,1447301,18.2,73.69,1.2,4.04,100,127.362488,949.8636463,0.91 ,6.6,52,1374.276723,47.38530263,995.5772837,,,,,,,,
Meherpur,23.8052,88.6724,2024,658,342.16,0,486.92,171.08,24.76,8.08,37.9,80.5,4097.46,0.04,485.51,1994252,18.2,73.69,1.2,4.04,100,175.494176,1308.827588,0.91 ,6.6,52,2678.809912,92.36583592,1940.629751,,,,,,,,
Moulvibazar,24.3095,91.7315,2024,12,6.24,0,8.88,3.12,25.03,6.31,39.7,76.94,1998.63,0.02,485.51,681331,18.2,73.69,1.2,5.25,100,59.957128,447.1575353,0.91 ,6.6,52,722.524676,24.91277764,523.4238069,,,,,,,,
Munshiganj,23.4981,90.4127,2024,669,347.88,0,495.06,173.94,25.11,8.15,36.73,81,2884.57,0.02,485.51,1502449,18.2,73.69,1.2,4.04,100,132.215512,986.0572787,0.91 ,6.6,52,932.678817,32.15892931,675.6673,,,,,,,,
Mymensingh,24.7539,90.4073,2024,1715,891.8,0,1269.1,445.9,24.58,8.5,37.81,79.75,4392.77,0.03,485.51,5313163,18.2,73.69,1.2,4.39,100,467.558344,3487.028877,0.91 ,6.6,52,4348.480093,149.9363568,3150.201066,,,,,,,,
Naogaon,24.9132,88.7531,2024,297,154.44,0,219.78,77.22,24.54,6.16,38.67,78.06,2246.48,0.09,485.51,2701906,18.2,73.69,1.2,4,100,237.767728,1773.260908,0.91 ,6.6,52,3443.903078,118.7463826,2494.891759,,,,,,,,
Narail,23.1163,89.584,2024,712,370.24,0,526.88,185.12,25.07,6.72,40.96,79.75,2599.8,0.01,485.51,750425,18.2,73.69,1.2,4.04,100,66.0374,492.5039275,0.91 ,6.6,52,995.7435635,34.33341283,721.3537531,,,,,,,,
Narayanganj,23.7147,90.5636,2024,2729,1419.08,0,2019.46,709.54,25.11,8.15,36.73,81,2884.57,0.02,485.51,3074078,18.2,73.69,1.2,4.04,100,270.518864,2017.517391,0.91 ,6.6,52,703.5466906,24.25841337,509.6754469,,,,,,,,
Narsingdi,24.1344,90.786,2024,2080,1081.6,0,1539.2,540.8,25.08,7.73,37.94,79.88,2821.29,0.02,485.51,2314889,18.2,73.69,1.2,4.04,100,203.710232,1519.261651,0.91 ,6.6,52,1167.789178,40.26557581,845.990009,,,,,,,,
Natore,24.4102,89.0076,2024,156,81.12,0,115.44,40.56,24.8,6.21,39.26,77.44,2061.91,0.03,485.51,1774832,18.2,73.69,1.2,4,100,156.185216,1164.822242,0.91 ,6.6,52,1904.364965,65.66283825,1379.592965,,,,,,,,
Netrokona,24.8103,90.8656,2024,306,159.12,0,226.44,79.56,24.58,8.5,37.81,79.75,4392.77,0.03,485.51,2317190,18.2,73.69,1.2,4.39,100,203.91272,1520.771797,0.91 ,6.6,52,2804.365101,96.69500088,2031.58661,,,,,,,,
Nilphamari,25.8483,88.9414,2024,318,165.36,0,235.32,82.68,24.23,6.42,37.32,77.44,3554.3,0.03,485.51,1907497,18.2,73.69,1.2,4.1,100,167.859736,1251.890281,0.91 ,6.6,52,1587.900399,54.75108446,1150.334237,,,,,,,,
Noakhali,22.874,91.0173,2024,425,221,0,314.5,110.5,24.7,7.86,34.49,83.88,3675.59,0.03,485.51,3231832,18.2,73.69,1.2,4.64,100,284.401216,2121.051342,0.91 ,6.6,52,2678.48487,92.35462843,1940.394279,,,,,,,,
Pabna,24.1585,89.4481,2024,911,473.72,0,674.14,236.86,25.02,7.43,38.72,78.81,2483.79,0.03,485.51,2624683,18.2,73.69,1.2,4,100,230.972104,1722.579453,0.91 ,6.6,52,2389.393133,82.3866946,1730.965449,,,,,,,,
Panchagarh,26.2709,88.5952,2024,120,62.4,0,88.8,31.2,24.19,7.18,36.1,74.19,3886.52,0.04,485.51,1026139,18.2,73.69,1.2,4.1,100,90.300232,673.4550257,0.91 ,6.6,52,1363.120548,47.00063575,987.4953345,,,,,,,,
Patuakhali,22.2249,90.4548,2024,1513,786.76,0,1119.62,393.38,25.93,13.52,33.55,80.88,7166.6,0.06,485.51,1596223,18.2,73.69,1.2,4.38,100,140.467624,1047.601155,0.91 ,6.6,52,2617.407817,90.24868092,1896.147785,,,,,,,,
Pirojpur,22.5791,89.9759,2024,1148,596.96,0,849.52,298.48,25.15,7.63,38.3,81.44,3401.37,0.11,485.51,1157215,18.2,73.69,1.2,4.38,100,101.83492,759.4802045,0.91 ,6.6,52,1269.846388,43.78452632,919.924056,,,,,,,,
Rajbari,23.7151,89.5875,2024,53,27.56,0,39.22,13.78,25.01,7.09,39.51,79.31,2547.07,0.01,485.51,1091263,18.2,73.69,1.2,4.04,100,96.031144,716.1959069,0.91 ,6.6,52,1139.236341,39.281069,825.30527,,,,,,,,
Rajshahi,24.3733,88.6049,2024,1001,520.52,0,740.74,260.26,24.8,6.21,39.26,77.44,2061.91,0.03,485.51,2699688,18.2,73.69,1.2,4,100,237.572544,1771.805234,0.91 ,6.6,52,2438.427587,84.07741117,1766.487835,,,,,,,,
Rangamati,22.7324,92.2985,2024,97,50.44,0,71.78,25.22,24.08,8.26,36.23,79,3612.3,0.03,485.51,620215,18.2,73.69,1.2,4.64,100,54.57892,407.0471045,0.91 ,6.6,52,5762.959417,198.7078522,4174.902612,,,,,,,,
Rangpur,25.7468,89.2508,2024,197,102.44,0,145.78,51.22,24.68,7.38,37.69,78.44,3195.7,0.02,485.51,2996334,18.2,73.69,1.2,4.1,100,263.677392,1966.494004,0.91 ,6.6,52,2343.984755,80.82100575,1698.069927,,,,,,,,
Satkhira,22.3155,89.1115,2024,491,255.32,0,363.34,127.66,25.31,7.52,40.1,79.69,2700,0.06,485.51,1201464,18.2,73.69,1.2,4.04,100,105.728832,788.5208232,0.91 ,6.6,52,3390.40283,116.9016846,2456.134185,,,,,,,,
Shariatpur,23.2423,90.4348,2024,411,213.72,0,304.14,106.86,25.12,9,35.8,82.19,3406.64,0.05,485.51,2063610,18.2,73.69,1.2,4.04,100,181.59768,1354.347243,0.91 ,6.6,52,1186.196087,40.90024926,859.3246599,,,,,,,,
Sherpur,25.0746,90.1495,2024,280,145.6,0,207.2,72.8,24.76,8.13,37.97,79.5,3411.91,0.04,485.51,1412601,18.2,73.69,1.2,4.39,100,124.308888,927.0900363,0.91 ,6.6,52,1326.036532,45.72197235,960.6302908,,,,,,,,
Sirajganj,24.3141,89.57,2024,838,435.76,0,620.12,217.88,24.94,7.46,38.42,78.75,2657.81,0.04,485.51,3220812,18.2,73.69,1.2,4,100,283.431456,2113.818916,0.91 ,6.6,52,2494.301919,86.00396795,1806.965284,,,,,,,,
Sunamganj,25.0715,91.3992,2024,5,2.6,0,3.7,1.3,24.55,9.52,36.11,80.12,5985.35,0.04,485.51,2564540,18.2,73.69,1.2,5.25,100,225.67952,1683.107602,0.91 ,6.6,52,3693.58372,127.3554149,2675.769723,,,,,,,,
Sylhet,24.8993,91.87,2024,155,80.6,0,114.7,40.3,24.22,8.56,35.04,81.44,6159.38,0.05,485.51,3567139,18.2,73.69,1.2,5.25,100,313.908232,2341.113326,0.91 ,6.6,52,3417.924658,117.8506421,2476.072023,,,,,,,,
Tangail,24.3917,89.9948,2024,1776,923.52,0,1314.24,461.76,24.92,8,38.34,79.62,3142.97,0.05,485.51,3749086,18.2,73.69,1.2,4.04,100,329.919568,2460.525142,0.91 ,6.6,52,3366.374057,116.0731683,2438.726846,,,,,,,,
Thakurgaon,26.0418,88.4283,2024,80,41.6,0,59.2,20.8,24.3,6.58,37.9,75.5,2852.93,0.03,485.51,1444783,18.2,73.69,1.2,4.1,100,127.140904,948.2110829,0.91 ,6.6,52,1814.206041,62.55414271,1314.27848,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
